Employee Count,Employee ID,Department,Job Role,Gender,Age,Marital Status,Education,Education Field,Business Travel,Distance From Home (kms),Job Involvement,Job Level,Job Satisfaction,Monthly Income (USD),Salary Hike (%),Stock Option Level,Over Time,No. of Companies Worked,Total Working Years,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager,Environment Satisfaction,Training Times Last Year,Work Life Balance,Relationship Satisfaction,Attrition (Yes/No)
1,1173,Research & Development,Laboratory Technician,Male,24,Single,Bachelor,Medical,Travel_Rarely,24,High,1,Medium,3597,22,0,No,8,6,4,3,1,2,Very High,2,Better,Very High,No
1,1175,Research & Development,Laboratory Technician,Female,28,Married,Below College,Life Sciences,Travel_Rarely,12,High,1,Very High,2515,11,0,Yes,1,1,1,1,0,0,High,4,Good,Low,Yes
1,1177,Research & Development,Laboratory Technician,Male,26,Married,Master,Medical,Travel_Rarely,3,Very High,1,Very High,4420,22,1,No,1,8,8,7,0,7,Low,2,Better,Medium,No
1,1179,Sales,Sales Executive,Male,30,Married,Bachelor,Marketing,Travel_Rarely,10,Medium,2,High,6578,18,1,No,1,10,10,3,1,4,High,3,Better,Low,No
1,1180,Research & Development,Research Scientist,Female,40,Married,College,Medical,Travel_Frequently,26,Medium,2,Very High,4422,13,1,Yes,3,16,1,1,0,0,High,3,Bad,Very High,No
1,1182,Research & Development,Manufacturing Director,Male,35,Divorced,Bachelor,Life Sciences,Travel_Rarely,2,Medium,3,Medium,10274,18,1,No,2,15,7,7,6,4,High,2,Best,Medium,No
1,1184,Research & Development,Healthcare Representative,Male,34,Single,Bachelor,Medical,Travel_Frequently,1,Medium,2,Low,5343,20,0,No,0,14,13,9,4,9,Very High,3,Better,High,No
1,1185,Research & Development,Laboratory Technician,Male,35,Married,Master,Other,Travel_Frequently,4,Medium,1,Very High,2376,13,1,No,1,2,2,2,2,2,Very High,2,Best,Medium,No
1,1188,Sales,Sales Executive,Female,43,Single,Bachelor,Marketing,Travel_Rarely,9,Low,2,High,5346,13,0,No,8,7,4,3,1,3,Low,2,Good,Medium,Yes
1,1190,Sales,Sales Representative,Female,32,Divorced,Below College,Life Sciences,Non-Travel,2,High,1,Low,2827,12,3,No,1,1,1,0,0,0,High,3,Better,High,No
1,1191,Research & Development,Manager,Female,56,Divorced,Master,Technical Degree,Travel_Rarely,4,High,5,Low,19943,13,1,No,4,28,5,2,4,2,Very High,2,Better,Very High,No
1,1192,Research & Development,Laboratory Technician,Female,29,Married,Below College,Medical,Travel_Rarely,6,High,1,Very High,3131,13,1,No,1,10,10,8,0,8,Medium,5,Better,Low,No
1,1193,Research & Development,Research Scientist,Male,19,Single,College,Life Sciences,Travel_Rarely,9,High,1,Low,2552,25,0,No,1,1,1,1,0,0,High,4,Better,High,No
1,1195,Research & Development,Research Scientist,Female,45,Married,Bachelor,Medical,Travel_Rarely,7,High,1,High,4477,19,1,Yes,4,7,3,2,0,2,Low,2,Good,High,No
1,1196,Research & Development,Manufacturing Director,Female,37,Married,Bachelor,Life Sciences,Travel_Rarely,1,Medium,2,Very High,6474,13,1,No,1,14,14,8,3,11,Very High,2,Good,Medium,No
1,1198,Research & Development,Laboratory Technician,Male,20,Single,Bachelor,Life Sciences,Travel_Rarely,3,Medium,1,High,3033,12,0,No,1,2,2,2,1,2,Low,2,Good,Low,No
1,1200,Research & Development,Research Scientist,Male,44,Single,Master,Life Sciences,Travel_Rarely,10,High,1,High,2936,11,0,Yes,1,6,6,4,0,2,High,4,Bad,Low,Yes
1,1201,Research & Development,Manager,Female,53,Divorced,College,Medical,Travel_Rarely,7,High,5,High,18606,18,1,No,3,26,7,7,4,7,Very High,6,Better,Medium,No
1,1202,Research & Development,Research Scientist,Female,29,Married,Below College,Life Sciences,Travel_Rarely,15,Low,1,Very High,2168,18,1,Yes,0,6,5,4,1,3,Medium,2,Good,Low,No
1,1203,Research & Development,Research Scientist,Male,22,Married,Master,Life Sciences,Travel_Frequently,3,Medium,1,Very High,2853,11,1,Yes,0,1,0,0,0,0,High,5,Bad,Medium,Yes
1,1204,Sales,Manager,Female,46,Married,Bachelor,Marketing,Travel_Rarely,2,High,4,Low,17048,23,0,No,8,28,26,15,15,9,High,2,Better,Low,No
1,1206,Research & Development,Research Scientist,Male,44,Single,Bachelor,Life Sciences,Non-Travel,17,Low,1,High,2290,13,0,No,2,6,0,0,0,0,Very High,3,Better,Very High,No
1,1207,Human Resources,Human Resources,Male,33,Married,Bachelor,Human Resources,Travel_Rarely,2,High,1,High,3600,13,1,No,1,5,5,4,1,4,Medium,2,Better,Very High,No
1,1210,Research & Development,Research Scientist,Male,41,Divorced,College,Life Sciences,Non-Travel,5,Medium,1,Low,2107,17,1,No,6,5,1,0,0,0,Low,2,Bad,Low,Yes
1,1211,Sales,Sales Executive,Male,30,Divorced,Master,Life Sciences,Travel_Rarely,29,High,2,Low,4115,19,3,No,8,8,4,3,0,3,High,3,Better,High,No
1,1212,Sales,Sales Executive,Male,40,Married,Master,Medical,Travel_Frequently,2,High,2,Medium,4327,12,3,No,5,5,0,0,0,0,Medium,2,Better,Very High,No
1,1215,Research & Development,Manager,Female,50,Married,Bachelor,Medical,Travel_Frequently,2,High,4,Low,17856,22,1,No,2,32,2,2,2,2,Very High,3,Better,High,No
1,1216,Research & Development,Laboratory Technician,Male,28,Married,Master,Medical,Travel_Rarely,19,Medium,1,Low,3196,12,3,No,1,6,6,5,3,3,Very High,2,Better,High,No
1,1217,Research & Development,Research Director,Male,46,Married,College,Life Sciences,Travel_Rarely,15,High,5,Medium,19081,11,1,No,5,25,4,2,0,3,Very High,2,Better,Low,No
1,1218,Sales,Sales Executive,Male,35,Married,Master,Life Sciences,Travel_Rarely,17,High,2,Low,8966,15,3,Yes,3,15,7,7,1,7,High,2,Better,Very High,No
1,1219,Research & Development,Laboratory Technician,Female,24,Married,College,Life Sciences,Travel_Rarely,17,High,1,Medium,2210,13,1,No,1,1,1,0,0,0,Very High,3,Bad,Low,Yes
1,1220,Sales,Sales Executive,Female,33,Married,Bachelor,Medical,Travel_Frequently,25,High,2,High,4539,12,1,No,1,10,10,7,0,1,Medium,3,Good,Low,No
1,1221,Research & Development,Laboratory Technician,Male,36,Divorced,Master,Life Sciences,Travel_Rarely,6,Low,1,High,2741,14,1,No,1,7,7,7,1,7,High,4,Better,High,No
1,1224,Research & Development,Laboratory Technician,Male,30,Divorced,Master,Life Sciences,Travel_Rarely,7,High,2,High,3491,13,3,No,1,10,10,7,8,9,High,4,Good,Low,No
1,1225,Research & Development,Research Scientist,Male,44,Single,Master,Other,Travel_Rarely,29,High,2,Very High,4541,25,0,No,1,20,20,11,13,17,Very High,3,Better,Medium,No
1,1226,Sales,Sales Representative,Male,20,Single,Bachelor,Marketing,Travel_Rarely,21,Very High,1,Very High,2678,17,0,No,1,2,2,1,2,2,High,2,Better,Very High,No
1,1228,Research & Development,Manufacturing Director,Male,46,Divorced,Master,Technical Degree,Travel_Rarely,2,High,2,Very High,7379,11,1,No,2,12,6,3,1,4,Very High,3,Good,High,No
1,1231,Human Resources,Human Resources,Male,42,Married,Doctor,Medical,Non-Travel,2,Very High,2,Low,6272,16,1,No,7,10,4,3,0,3,Very High,3,Best,Low,No
1,1233,Sales,Sales Executive,Male,60,Divorced,Master,Marketing,Travel_Rarely,7,Very High,2,Very High,5220,18,1,Yes,0,12,11,7,1,9,Medium,3,Better,Medium,No
1,1234,Research & Development,Laboratory Technician,Female,32,Married,Bachelor,Other,Travel_Frequently,13,Medium,1,Medium,2743,20,1,No,1,2,2,2,2,2,High,2,Better,High,No
1,1235,Research & Development,Research Scientist,Female,32,Single,College,Life Sciences,Travel_Frequently,2,High,2,High,4998,14,0,Yes,4,10,8,7,0,7,Very High,2,Better,Very High,No
1,1237,Research & Development,Manufacturing Director,Female,36,Divorced,Bachelor,Technical Degree,Travel_Rarely,1,Low,3,Low,10252,21,1,Yes,2,17,7,7,7,7,High,2,Better,High,No
1,1238,Research & Development,Research Scientist,Male,33,Married,Bachelor,Medical,Travel_Rarely,9,High,1,Very High,2781,13,1,No,0,15,14,10,4,10,Low,5,Better,Medium,No
1,1239,Sales,Sales Executive,Female,40,Divorced,Bachelor,Technical Degree,Travel_Rarely,10,Medium,2,Medium,6852,12,1,No,7,7,5,1,1,3,Medium,2,Best,Medium,No
1,1240,Sales,Sales Executive,Male,25,Single,Master,Life Sciences,Travel_Rarely,10,High,2,Very High,4950,14,0,No,0,5,4,3,1,1,High,4,Better,Medium,No
1,1241,Research & Development,Research Scientist,Male,30,Married,Bachelor,Medical,Travel_Rarely,1,High,1,Medium,3579,21,1,Yes,0,12,11,9,5,7,Very High,2,Better,Low,No
1,1242,Research & Development,Research Director,Female,42,Married,Doctor,Medical,Travel_Frequently,26,High,3,Low,13191,17,0,Yes,3,20,1,0,0,0,Low,6,Better,High,No
1,1243,Sales,Sales Executive,Female,35,Married,College,Marketing,Non-Travel,8,Medium,3,Very High,10377,11,1,Yes,4,16,13,2,4,12,High,6,Good,Medium,No
1,1244,Research & Development,Research Scientist,Male,27,Married,Bachelor,Life Sciences,Travel_Rarely,14,High,1,Low,2235,14,2,Yes,1,9,9,7,6,8,Low,3,Good,Very High,No
1,1245,Research & Development,Manufacturing Director,Female,54,Divorced,Master,Life Sciences,Travel_Frequently,1,High,3,High,10502,17,1,No,7,33,5,4,1,4,Very High,2,Bad,Low,No
1,1246,Research & Development,Research Scientist,Female,44,Married,Below College,Life Sciences,Travel_Rarely,2,Very High,1,Very High,2011,13,1,No,1,10,10,5,7,7,Low,5,Better,Very High,No
1,1248,Research & Development,Research Scientist,Female,19,Single,Bachelor,Medical,Non-Travel,10,Medium,1,Medium,1859,11,0,Yes,1,1,1,1,0,0,Low,2,Bad,Medium,Yes
1,1249,Research & Development,Research Scientist,Female,29,Divorced,Bachelor,Life Sciences,Travel_Rarely,1,High,1,Very High,3760,15,3,No,1,3,3,2,1,2,Low,5,Better,Low,No
1,1250,Research & Development,Research Director,Male,54,Married,Bachelor,Life Sciences,Travel_Rarely,3,High,4,Very High,17779,14,0,No,3,36,10,9,0,9,Very High,2,Better,Low,No
1,1251,Research & Development,Healthcare Representative,Male,31,Married,College,Medical,Travel_Rarely,11,High,2,Low,6833,12,0,Yes,1,6,6,5,0,1,High,2,Good,Very High,No
1,1252,Research & Development,Healthcare Representative,Female,31,Single,Bachelor,Medical,Travel_Rarely,24,Medium,2,Low,6812,19,0,No,1,10,10,9,1,8,High,2,Better,Medium,No
1,1254,Sales,Sales Executive,Female,59,Single,Bachelor,Life Sciences,Travel_Rarely,3,Medium,2,Very High,5171,17,0,No,5,13,6,1,0,5,High,2,Better,Very High,No
1,1255,Research & Development,Research Director,Male,43,Married,Bachelor,Life Sciences,Travel_Rarely,3,Low,5,Very High,19740,14,1,No,3,25,8,7,0,7,High,2,Better,Medium,No
1,1256,Research & Development,Manager,Male,49,Married,College,Medical,Travel_Rarely,4,Medium,5,High,18711,13,1,No,2,23,1,0,0,0,Low,2,Best,High,No
1,1257,Research & Development,Research Scientist,Male,36,Married,Bachelor,Technical Degree,Travel_Frequently,3,High,1,Medium,3692,12,0,No,1,12,11,10,0,7,High,2,Good,High,No
1,1258,Research & Development,Laboratory Technician,Male,48,Single,College,Technical Degree,Travel_Rarely,2,Very High,1,Medium,2559,11,0,No,5,7,1,0,0,0,Very High,4,Good,High,No
1,1259,Research & Development,Research Scientist,Male,27,Divorced,College,Life Sciences,Travel_Rarely,4,High,1,High,2517,11,3,No,1,5,5,3,0,3,Low,2,Better,Medium,No
1,1260,Research & Development,Healthcare Representative,Male,29,Divorced,Bachelor,Life Sciences,Travel_Rarely,7,High,2,Very High,6623,11,2,Yes,1,6,6,0,1,0,High,2,Better,Medium,No
1,1263,Research & Development,Research Director,Male,48,Single,Bachelor,Life Sciences,Travel_Rarely,1,Medium,5,Very High,18265,12,0,No,6,25,1,0,0,0,Very High,3,Best,High,No
1,1264,Research & Development,Research Director,Female,29,Divorced,Bachelor,Life Sciences,Travel_Rarely,1,Medium,4,Very High,16124,14,2,No,3,9,7,7,1,7,Very High,2,Good,Medium,No
1,1265,Research & Development,Research Scientist,Female,34,Married,Bachelor,Technical Degree,Travel_Rarely,20,Very High,1,High,2585,17,0,No,0,2,1,0,0,0,High,5,Good,Very High,No
1,1267,Sales,Manager,Male,44,Married,Bachelor,Marketing,Travel_Rarely,5,High,5,Medium,18213,11,1,No,7,26,22,9,3,10,Medium,5,Better,High,No
1,1268,Sales,Sales Executive,Male,33,Divorced,Doctor,Marketing,Travel_Rarely,10,Very High,3,High,8380,14,2,Yes,0,10,9,8,0,8,Very High,3,Better,Very High,No
1,1269,Research & Development,Research Scientist,Female,19,Single,Bachelor,Life Sciences,Travel_Rarely,25,Very High,1,Very High,2994,12,0,Yes,1,1,1,0,0,1,Medium,2,Better,Very High,No
1,1270,Research & Development,Research Scientist,Male,23,Married,College,Life Sciences,Travel_Rarely,1,High,1,High,1223,22,1,No,1,1,1,0,0,1,Very High,2,Better,Very High,No
1,1273,Sales,Sales Representative,Male,25,Single,Below College,Life Sciences,Travel_Frequently,24,Low,1,Very High,1118,14,0,Yes,1,1,1,0,1,0,High,4,Better,Low,Yes
1,1275,Research & Development,Research Scientist,Male,26,Single,College,Life Sciences,Travel_Rarely,4,High,1,Very High,2875,20,0,Yes,1,8,8,5,2,2,High,2,Good,Medium,No
1,1277,Sales,Manager,Female,45,Single,Bachelor,Marketing,Travel_Rarely,2,Low,5,Medium,18824,16,0,Yes,2,26,24,10,1,11,Low,2,Better,Low,Yes
1,1278,Research & Development,Healthcare Representative,Male,55,Divorced,Below College,Medical,Non-Travel,8,Medium,4,Medium,13577,15,1,Yes,1,34,33,9,15,0,Very High,3,Better,Very High,No
1,1279,Research & Development,Laboratory Technician,Female,21,Single,College,Life Sciences,Travel_Frequently,10,Medium,1,High,2625,11,0,No,1,2,2,2,2,2,Low,2,Bad,High,Yes
1,1280,Sales,Manager,Female,46,Married,College,Marketing,Travel_Rarely,4,Medium,5,Medium,18789,14,1,No,2,26,11,4,0,8,Very High,2,Better,High,No
1,1281,Sales,Sales Executive,Female,34,Single,Bachelor,Marketing,Travel_Rarely,2,High,2,Low,4538,12,0,Yes,0,4,3,2,0,2,High,3,Better,Very High,No
1,1282,Sales,Manager,Male,51,Divorced,Bachelor,Life Sciences,Travel_Frequently,9,High,5,Medium,19847,24,1,Yes,4,31,29,10,11,10,Very High,5,Good,Low,No
1,1283,Research & Development,Manufacturing Director,Male,59,Single,Master,Medical,Travel_Rarely,18,High,3,Very High,10512,12,0,No,6,25,9,7,5,4,Very High,6,Good,Very High,No
1,1285,Research & Development,Laboratory Technician,Female,34,Divorced,Bachelor,Medical,Travel_Frequently,19,High,2,Medium,4444,13,2,No,4,15,11,8,5,10,High,2,Best,High,No
1,1286,Research & Development,Laboratory Technician,Male,28,Single,Master,Medical,Travel_Frequently,1,High,1,High,2154,11,0,Yes,0,5,4,2,0,2,Very High,2,Good,High,No
1,1288,Research & Development,Manager,Male,44,Divorced,College,Life Sciences,Travel_Rarely,4,Very High,5,Low,19190,14,2,No,1,26,25,9,14,13,High,4,Good,Very High,No
1,1289,Human Resources,Human Resources,Male,34,Married,Bachelor,Life Sciences,Travel_Frequently,11,Medium,2,Medium,4490,11,2,No,4,14,10,9,1,8,High,5,Best,Very High,No
1,1291,Research & Development,Research Scientist,Male,35,Married,Below College,Life Sciences,Travel_Rarely,6,High,1,High,3506,14,0,Yes,0,4,3,2,2,2,High,3,Better,Very High,No
1,1292,Research & Development,Research Scientist,Female,42,Married,Master,Medical,Travel_Rarely,7,Very High,2,Medium,2372,16,0,Yes,6,18,1,0,0,0,Medium,2,Better,Very High,No
1,1293,Sales,Sales Executive,Female,43,Single,Master,Marketing,Travel_Rarely,4,Medium,3,Very High,10231,14,0,No,3,23,21,7,15,17,Very High,3,Best,Very High,No
1,1294,Research & Development,Manufacturing Director,Female,36,Single,Master,Life Sciences,Travel_Rarely,2,High,2,Medium,5410,11,0,Yes,9,18,16,14,5,12,High,2,Better,Very High,No
1,1295,Research & Development,Healthcare Representative,Female,44,Married,Bachelor,Medical,Travel_Rarely,15,High,3,Very High,7978,11,1,No,1,10,10,7,0,5,Low,2,Better,Low,Yes
1,1296,Research & Development,Laboratory Technician,Male,28,Married,Bachelor,Life Sciences,Travel_Frequently,2,Medium,1,Very High,3867,12,1,Yes,1,2,2,2,2,2,Very High,2,Better,Medium,No
1,1297,Research & Development,Laboratory Technician,Female,51,Single,College,Medical,Travel_Frequently,6,Medium,1,High,2838,14,0,No,0,8,7,0,7,7,Medium,6,Good,Medium,No
1,1298,Research & Development,Manufacturing Director,Female,30,Single,College,Medical,Non-Travel,9,High,2,High,4695,18,0,Yes,7,10,8,4,1,7,High,3,Better,High,No
1,1299,Research & Development,Laboratory Technician,Female,29,Divorced,Bachelor,Technical Degree,Travel_Rarely,7,High,1,High,3339,13,2,Yes,3,10,7,7,7,7,Medium,2,Bad,Low,Yes
1,1301,Research & Development,Research Scientist,Male,28,Single,Bachelor,Technical Degree,Travel_Rarely,1,High,1,Low,2080,11,0,No,2,5,3,2,1,2,Very High,2,Good,Medium,No
1,1303,Research & Development,Research Scientist,Female,25,Single,Bachelor,Medical,Travel_Rarely,1,High,1,Medium,2096,18,0,No,1,2,2,2,2,1,Very High,3,Good,Very High,No
1,1304,Sales,Sales Executive,Male,32,Married,Bachelor,Medical,Travel_Rarely,8,Very High,2,Very High,6209,15,2,No,1,10,10,7,0,8,High,4,Best,High,No
1,1306,Research & Development,Manager,Female,45,Single,Bachelor,Medical,Travel_Frequently,25,High,5,Medium,18061,22,0,No,3,22,0,0,0,0,Medium,4,Better,High,No
1,1307,Research & Development,Manager,Female,39,Divorced,Master,Medical,Travel_Rarely,13,Medium,4,Medium,17123,13,2,Yes,6,21,19,9,15,2,High,4,Better,Very High,No
1,1308,Research & Development,Research Scientist,Male,58,Divorced,Master,Life Sciences,Travel_Rarely,23,High,1,High,2372,12,2,No,1,2,2,2,2,2,Low,3,Better,Very High,No
1,1309,Research & Development,Laboratory Technician,Male,32,Married,College,Life Sciences,Travel_Rarely,7,High,2,High,4883,18,1,No,1,10,10,4,1,1,Very High,3,Better,Low,Yes
1,1310,Research & Development,Research Scientist,Male,39,Single,Bachelor,Medical,Travel_Rarely,23,High,1,Low,3904,13,0,No,0,6,5,2,0,3,High,2,Bad,Low,Yes
1,1311,Research & Development,Laboratory Technician,Female,30,Married,Bachelor,Technical Degree,Travel_Rarely,6,Medium,2,Very High,4627,12,1,No,0,10,9,2,6,7,Low,6,Better,Low,No
1,1312,Research & Development,Healthcare Representative,Female,36,Married,Master,Technical Degree,Travel_Rarely,10,High,3,High,7094,12,0,No,3,10,7,7,1,7,Very High,0,Better,Low,No
1,1314,Human Resources,Human Resources,Female,46,Single,College,Life Sciences,Travel_Rarely,1,High,1,Low,3423,12,0,No,6,10,7,6,5,7,Very High,3,Best,High,No
1,1315,Research & Development,Laboratory Technician,Female,28,Married,Bachelor,Life Sciences,Non-Travel,1,Low,2,Very High,6674,11,3,No,0,10,9,8,7,5,High,6,Better,Low,No
1,1317,Research & Development,Research Director,Female,50,Married,Bachelor,Life Sciences,Travel_Rarely,28,High,4,Low,16880,11,0,Yes,4,25,3,2,1,2,Very High,2,Better,Medium,No
1,1318,Sales,Sales Executive,Male,40,Single,Master,Marketing,Travel_Rarely,25,Medium,3,Medium,9094,12,0,Yes,2,9,5,4,1,0,Very High,2,Better,High,Yes
1,1319,Sales,Sales Executive,Male,52,Single,Bachelor,Life Sciences,Travel_Rarely,5,High,3,Medium,8446,19,0,Yes,9,10,8,7,7,7,Medium,2,Good,Low,Yes
1,1321,Research & Development,Manager,Female,30,Married,Master,Medical,Travel_Rarely,17,High,3,Low,11916,23,2,Yes,1,9,9,1,0,8,Medium,2,Better,Very High,No
1,1322,Research & Development,Manufacturing Director,Male,39,Single,College,Life Sciences,Travel_Rarely,18,High,2,High,4534,11,0,No,0,9,8,7,1,7,Low,6,Better,Low,No
1,1324,Sales,Sales Executive,Female,31,Divorced,Master,Life Sciences,Non-Travel,2,High,3,High,9852,19,1,Yes,1,10,10,8,9,6,Very High,5,Good,Low,No
1,1329,Sales,Sales Executive,Male,41,Single,College,Medical,Non-Travel,10,Low,2,Medium,6151,13,0,No,1,19,19,2,11,9,High,4,Better,Low,No
1,1331,Sales,Sales Representative,Female,31,Single,Bachelor,Life Sciences,Travel_Frequently,1,High,1,Medium,2302,11,0,Yes,1,3,3,2,2,2,Very High,2,Bad,Low,Yes
1,1333,Research & Development,Laboratory Technician,Male,44,Married,Bachelor,Life Sciences,Travel_Rarely,3,High,1,Low,2362,12,0,No,4,10,3,2,1,2,Low,4,Bad,High,Yes
1,1334,Research & Development,Manager,Male,42,Married,Below College,Life Sciences,Non-Travel,2,High,4,High,17861,13,0,Yes,0,21,20,8,2,10,High,3,Good,Very High,No
1,1336,Research & Development,Manager,Female,55,Married,College,Medical,Travel_Rarely,2,Low,5,High,19187,14,1,No,4,23,19,9,9,11,Very High,5,Better,Very High,No
1,1338,Human Resources,Manager,Male,56,Single,Master,Life Sciences,Travel_Rarely,8,High,5,Medium,19717,14,0,No,6,36,7,3,7,7,Very High,4,Better,Low,No
1,1340,Research & Development,Research Scientist,Male,40,Divorced,College,Life Sciences,Non-Travel,16,High,1,High,3544,16,1,No,9,6,4,2,0,0,High,0,Better,Medium,No
1,1344,Research & Development,Healthcare Representative,Male,34,Divorced,Bachelor,Life Sciences,Travel_Rarely,9,High,3,Very High,8500,11,1,No,0,10,9,7,1,6,Very High,0,Good,Very High,No
1,1346,Research & Development,Research Scientist,Male,40,Single,Bachelor,Life Sciences,Travel_Rarely,2,High,2,Very High,4661,13,0,No,1,9,9,8,8,8,High,4,Better,High,No
1,1349,Sales,Sales Executive,Female,41,Divorced,Bachelor,Marketing,Travel_Frequently,1,High,2,Low,4103,17,1,No,0,10,9,3,1,7,High,2,Better,Very High,No
1,1350,Research & Development,Research Scientist,Male,35,Single,Master,Life Sciences,Travel_Frequently,4,High,2,High,4249,11,0,Yes,1,9,9,6,1,1,High,3,Better,Medium,No
